"Código","Unidade Territorial","UF","Referência","Famílias PBF (até Out/2021)","Famílias PBF (a partir de Mar/2023)","Valor repassado às famílias PBF (até Out/2021)","Valor repassado às famílias PBF (a partir de Mar/2023)","Valor do Benefício médio (até Out/2021)","Valor do Benefício médio (a partir de Mar/2023)"
"430471","CARAÁ","RS","2011","423","","466705,00","","1103,32",""
"430471","CARAÁ","RS","2019","224","","517115,00","","2308,55",""
"430471","CARAÁ","RS","2018","239","","517267","","2164,30",""
"430471","CARAÁ","RS","2017","248","","413384","","1666,87",""
"430471","CARAÁ","RS","2016","227","","445846,00","","1964,08",""
"430471","CARAÁ","RS","2015","321","","514226","","1601,95",""
"430471","CARAÁ","RS","2014","323","","497053","","1538,86",""
"430471","CARAÁ","RS","2009","477","","366383,00","","768,10",""
"430471","CARAÁ","RS","2013","382","","526490","","1378,25",""
"430471","CARAÁ","RS","2008","427","","355032,00","","831,46",""
"430471","CARAÁ","RS","2007","518","","319310","","616,43",""
"430471","CARAÁ","RS","2010","463","","384564,00","","830,59",""
"430480","CARLOS BARBOSA","RS","2007","232","","144938","","624,73",""
"430480","CARLOS BARBOSA","RS","2021","108","","144147","","1334,69",""
"430480","CARLOS BARBOSA","RS","2010","165","","134389,00","","814,48",""
"430480","CARLOS BARBOSA","RS","2011","143","","180258,00","","1260,55",""
"430480","CARLOS BARBOSA","RS","2008","202","","174048,00","","861,62",""
"430480","CARLOS BARBOSA","RS","2015","103","","194347","","1886,86",""
"430480","CARLOS BARBOSA","RS","2020","112","","92340,00","","824,46",""
"430480","CARLOS BARBOSA","RS","2019","110","","218790,00","","1989,00",""
"430480","CARLOS BARBOSA","RS","2018","128","","234690","","1833,52",""
"430480","CARLOS BARBOSA","RS","2017","134","","238391","","1779,04",""
"430480","CARLOS BARBOSA","RS","2016","99","","237056,00","","2394,51",""
"430480","CARLOS BARBOSA","RS","2014","109","","191727","","1758,96",""
"430480","CARLOS BARBOSA","RS","2013","104","","191170","","1838,17",""
"430480","CARLOS BARBOSA","RS","2012","148","","200354","","1353,74",""
"430480","CARLOS BARBOSA","RS","2009","142","","165527,00","","1165,68",""
"430485","CARLOS GOMES","RS","2014","42","","59397","","1414,21",""
"430485","CARLOS GOMES","RS","2015","35","","57317","","1637,63",""
"430485","CARLOS GOMES","RS","2017","20","","29739","","1486,95",""
"430485","CARLOS GOMES","RS","2018","20","","37893","","1894,65",""
"430485","CARLOS GOMES","RS","2019","21","","33021,00","","1572,43",""
"430485","CARLOS GOMES","RS","2020","23","","11339,00","","493,00",""
"430485","CARLOS GOMES","RS","2009","41","","51068,00","","1245,56",""
"430485","CARLOS GOMES","RS","2013","38","","72538","","1908,89",""
"430485","CARLOS GOMES","RS","2010","42","","46964,00","","1118,19",""
"430485","CARLOS GOMES","RS","2021","24","","13329","","555,38",""
"430485","CARLOS GOMES","RS","2016","19","","35771,00","","1882,68",""
"430485","CARLOS GOMES","RS","2011","38","","50778,00","","1336,26",""
"430485","CARLOS GOMES","RS","2008","49","","51046,00","","1041,76",""
"430485","CARLOS GOMES","RS","2012","44","","64782","","1472,32",""
"430485","CARLOS GOMES","RS","2007","68","","61142","","899,15",""
"430490","CASCA","RS","2012","71","","85464","","1203,72",""
"430490","CASCA","RS","2009","99","","91895,00","","928,23",""
"430490","CASCA","RS","2013","72","","137946","","1915,92",""
"430490","CASCA","RS","2014","76","","148055","","1948,09",""
"430490","CASCA","RS","2015","87","","179158","","2059,29",""
"430490","CASCA","RS","2016","98","","210966,00","","2152,71",""
"430490","CASCA","RS","2017","92","","206869","","2248,58",""
"430490","CASCA","RS","2018","113","","253319","","2241,76",""
"430490","CASCA","RS","2019","89","","239375,00","","2689,61",""
"430490","CASCA","RS","2020","103","","107184,00","","1040,62",""
"430490","CASCA","RS","2011","54","","70670,00","","1308,70",""
"430490","CASCA","RS","2021","108","","161715","","1497,36",""
"430490","CASCA","RS","2010","80","","67519,00","","843,99",""
"430490","CASCA","RS","2007","155","","83694","","539,96",""
"430490","CASCA","RS","2008","116","","84896,00","","731,86",""
"430495","CASEIROS","RS","2010","158","","187691,00","","1187,92",""
"430495","CASEIROS","RS","2007","209","","161625","","773,33",""
"430495","CASEIROS","RS","2008","173","","177364,00","","1025,23",""
"430495","CASEIROS","RS","2013","139","","202766","","1458,75",""
"430495","CASEIROS","RS","2014","127","","190686","","1501,46",""
"430495","CASEIROS","RS","2015","116","","177492","","1530,10",""
"430495","CASEIROS","RS","2012","159","","216336","","1360,60",""
"430495","CASEIROS","RS","2009","174","","180355,00","","1036,52",""
"430495","CASEIROS","RS","2016","117","","205213,00","","1753,96",""
"430495","CASEIROS","RS","2017","129","","216703","","1679,87",""
"430495","CASEIROS","RS","2019","81","","199282,00","","2460,27",""
"430495","CASEIROS","RS","2011","152","","190781,00","","1255,14",""
"430495","CASEIROS","RS","2020","100","","73896,00","","738,96",""
"430495","CASEIROS","RS","2018","108","","236769","","2192,31",""
"430495","CASEIROS","RS","2021","138","","184146","","1334,39",""
"430500","CATUÍPE","RS","2020","337","","163224,00","","484,34",""
"430500","CATUÍPE","RS","2013","596","","913134","","1532,10",""
"430500","CATUÍPE","RS","2014","559","","872637","","1561,07",""
"430500","CATUÍPE","RS","2015","528","","841358","","1593,48",""
"430500","CATUÍPE","RS","2016","526","","858373,00","","1631,89",""
"430500","CATUÍPE","RS","2017","473","","848060","","1792,94",""
"430500","CATUÍPE","RS","2018","381","","704843","","1849,98",""
"430500","CATUÍPE","RS","2019","319","","549812,00","","1723,55",""
"430500","CATUÍPE","RS","2012","640","","897096","","1401,71",""
"430500","CATUÍPE","RS","2009","616","","595737,00","","967,11",""
"430500","CATUÍPE","RS","2008","567","","542760,00","","957,25",""
"430500","CATUÍPE","RS","2007","686","","512427","","746,98",""
"430500","CATUÍPE","RS","2021","370","","231536","","625,77",""
"430500","CATUÍPE","RS","2011","646","","821773,00","","1272,09",""
"430500","CATUÍPE","RS","2010","650","","706728,00","","1087,27",""
"430510","CAXIAS DO SUL","RS","2020","8751","","6189912,00","","707,34",""
"430510","CAXIAS DO SUL","RS","2011","6801","","8199712,00","","1205,66",""
"430510","CAXIAS DO SUL","RS","2016","7864","","12273739,00","","1560,75",""
"430510","CAXIAS DO SUL","RS","2017","7861","","12342716","","1570,12",""
"430510","CAXIAS DO SUL","RS","2018","7990","","14044335","","1757,74",""
"430510","CAXIAS DO SUL","RS","2019","7235","","14858390,00","","2053,68",""
"430510","CAXIAS DO SUL","RS","2013","8578","","12063472","","1406,33",""
"430510","CAXIAS DO SUL","RS","2014","7603","","12529512","","1647,97",""
"430510","CAXIAS DO SUL","RS","2015","8073","","12009528","","1487,62",""
"430510","CAXIAS DO SUL","RS","2008","5833","","5335166,00","","914,65",""
"430510","CAXIAS DO SUL","RS","2010","7503","","7315230,00","","974,97",""
"430510","CAXIAS DO SUL","RS","2009","9373","","6823951,00","","728,04",""
"430510","CAXIAS DO SUL","RS","2007","6795","","4549554","","669,54",""
"430510","CAXIAS DO SUL","RS","2012","7807","","10281522","","1316,96",""
"430510","CAXIAS DO SUL","RS","2021","9017","","10709465","","1187,70",""
"430511","CENTENÁRIO","RS","2011","88","","96841,00","","1100,47",""
"430511","CENTENÁRIO","RS","2008","112","","89464,00","","798,79",""
"430511","CENTENÁRIO","RS","2014","74","","101061","","1365,69",""
"430511","CENTENÁRIO","RS","2015","56","","90878","","1622,82",""
"430511","CENTENÁRIO","RS","2016","38","","51880,00","","1365,26",""
"430511","CENTENÁRIO","RS","2017","30","","40777","","1359,23",""
"430511","CENTENÁRIO","RS","2018","28","","38942","","1390,79",""
"430511","CENTENÁRIO","RS","2019","26","","37140,00","","1428,46",""
"430511","CENTENÁRIO","RS","2020","28","","15275,00","","545,54",""
"430511","CENTENÁRIO","RS","2007","138","","115164","","834,52",""
"430511","CENTENÁRIO","RS","2010","106","","96987,00","","914,97",""
"430511","CENTENÁRIO","RS","2012","95","","113718","","1197,03",""
"430511","CENTENÁRIO","RS","2009","102","","93885,00","","920,44",""
"430511","CENTENÁRIO","RS","2013","80","","120694","","1508,68",""
"430511","CENTENÁRIO","RS","2021","34","","31880","","937,65",""
"430512","CERRITO","RS","2011","627","","748820,00","","1194,29",""
"430512","CERRITO","RS","2009","571","","607236,00","","1063,46",""
"430512","CERRITO","RS","2012","628","","851114","","1355,28",""
"430512","CERRITO","RS","2020","346","","145642,00","","420,93",""
"430512","CERRITO","RS","2019","295","","484788,00","","1643,35",""
"430512","CERRITO","RS","2018","315","","505495","","1604,75",""
"430512","CERRITO","RS","2015","492","","764649","","1554,16",""
"430512","CERRITO","RS","2014","555","","840706","","1514,79",""
"430512","CERRITO","RS","2013","619","","872690","","1409,84",""
"430512","CERRITO","RS","2021","365","","214514","","587,71",""
"430512","CERRITO","RS","2017","336","","530890","","1580,03",""
"430512","CERRITO","RS","2016","387","","628396,00","","1623,76",""
"430512","CERRITO","RS","2008","535","","516532,00","","965,48",""
"430512","CERRITO","RS","2010","587","","666791,00","","1135,93",""
"430512","CERRITO","RS","2007","600","","440581","","734,30",""
"430513","CERRO BRANCO","RS","2008","203","","179452,00","","884,00",""
"430513","CERRO BRANCO","RS","2014","236","","404855","","1715,49",""
"430513","CERRO BRANCO","RS","2020","205","","112139,00","","547,02",""
"430513","CERRO BRANCO","RS","2019","191","","387718,00","","2029,94",""
"430513","CERRO BRANCO","RS","2018","208","","344423","","1655,88",""
"430513","CERRO BRANCO","RS","2017","229","","363421","","1586,99",""
"430513","CERRO BRANCO","RS","2016","223","","384837,00","","1725,73",""
"430513","CERRO BRANCO","RS","2015","240","","418724","","1744,68",""
"430513","CERRO BRANCO","RS","2013","236","","357794","","1516,08",""
"430513","CERRO BRANCO","RS","2009","176","","184705,00","","1049,46",""
"430513","CERRO BRANCO","RS","2011","210","","272408,00","","1297,18",""
"430513","CERRO BRANCO","RS","2010","210","","217071,00","","1033,67",""
"430513","CERRO BRANCO","RS","2007","211","","141874","","672,39",""
"430513","CERRO BRANCO","RS","2012","224","","309066","","1379,76",""
"430513","CERRO BRANCO","RS","2021","213","","209314","","982,69",""
"430515","CERRO GRANDE","RS","2021","169","","201388","","1191,64",""
"430515","CERRO GRANDE","RS","2009","288","","262820,00","","912,57",""
"430515","CERRO GRANDE","RS","2012","249","","402724","","1617,37",""
"430515","CERRO GRANDE","RS","2014","228","","464316","","2036,47",""
"430515","CERRO GRANDE","RS","2015","226","","447797","","1981,40",""
"430515","CERRO GRANDE","RS","2011","261","","354519,00","","1358,31",""
"430515","CERRO GRANDE","RS","2013","226","","448292","","1983,59",""
"430515","CERRO GRANDE","RS","2008","212","","196948,00","","929,00",""
"430515","CERRO GRANDE","RS","2019","129","","331801,00","","2572,10",""
"430515","CERRO GRANDE","RS","2020","147","","97347,00","","662,22",""
"430515","CERRO GRANDE","RS","2018","165","","365813","","2217,05",""
"430515","CERRO GRANDE","RS","2016","182","","425742,00","","2339,24",""
"430515","CERRO GRANDE","RS","2017","168","","387244","","2305,02",""
"430515","CERRO GRANDE","RS","2007","207","","182563","","881,95",""
"430515","CERRO GRANDE","RS","2010","276","","303860,00","","1100,94",""
"430517","CERRO GRANDE DO SUL","RS","2011","546","","866987,00","","1587,89",""
"430517","CERRO GRANDE DO SUL","RS","2019","440","","967276,00","","2198,35",""
"430517","CERRO GRANDE DO SUL","RS","2009","873","","860507,00","","985,69",""
"430517","CERRO GRANDE DO SUL","RS","2007","633","","497878","","786,54",""
"430517","CERRO GRANDE DO SUL","RS","2020","496","","285102,00","","574,80",""
"430517","CERRO GRANDE DO SUL","RS","2018","446","","954337","","2139,77",""
"430517","CERRO GRANDE DO SUL","RS","2021","565","","476198","","842,83",""
"430517","CERRO GRANDE DO SUL","RS","2012","596","","967118","","1622,68",""
"430517","CERRO GRANDE DO SUL","RS","2016","508","","1100103,00","","2165,56",""
"430517","CERRO GRANDE DO SUL","RS","2008","580","","595560,00","","1026,83",""
"430517","CERRO GRANDE DO SUL","RS","2014","629","","1240113","","1971,56",""
"430517","CERRO GRANDE DO SUL","RS","2015","561","","1239422","","2209,31",""
"430517","CERRO GRANDE DO SUL","RS","2017","429","","940195","","2191,60",""
"430517","CERRO GRANDE DO SUL","RS","2013","630","","1158492","","1838,88",""
"430517","CERRO GRANDE DO SUL","RS","2010","760","","1030640,00","","1356,11",""
"430520","CERRO LARGO","RS","2008","505","","500078,00","","990,25",""
"430520","CERRO LARGO","RS","2020","218","","127386,00","","584,34",""
"430520","CERRO LARGO","RS","2010","646","","652198,00","","1009,59",""
"430520","CERRO LARGO","RS","2009","589","","577614,00","","980,67",""
"430520","CERRO LARGO","RS","2013","537","","935834","","1742,71",""
"430520","CERRO LARGO","RS","2014","463","","848575","","1832,78",""
"430520","CERRO LARGO","RS","2015","429","","750571","","1749,58",""
"430520","CERRO LARGO","RS","2016","356","","660664,00","","1855,80",""
"430520","CERRO LARGO","RS","2017","263","","506959","","1927,60",""
"430520","CERRO LARGO","RS","2018","222","","415446","","1871,38",""
"430520","CERRO LARGO","RS","2019","193","","366544,00","","1899,19",""
"430520","CERRO LARGO","RS","2007","590","","448375","","759,96",""
"430520","CERRO LARGO","RS","2011","633","","734460,00","","1160,28",""
"430520","CERRO LARGO","RS","2012","638","","903000","","1415,36",""
"430520","CERRO LARGO","RS","2021","256","","241546","","943,54",""
"430530","CHAPADA","RS","2021","167","","184908","","1107,23",""
"430530","CHAPADA","RS","2012","262","","330792","","1262,56",""
"430530","CHAPADA","RS","2009","222","","190940,00","","860,09",""
"430530","CHAPADA","RS","2018","131","","245666","","1875,31",""
"430530","CHAPADA","RS","2017","173","","330850","","1912,43",""
"430530","CHAPADA","RS","2016","207","","401443,00","","1939,34",""
"430530","CHAPADA","RS","2015","238","","415562","","1746,06",""
"430530","CHAPADA","RS","2014","233","","405974","","1742,38",""
"430530","CHAPADA","RS","2013","246","","376514","","1530,54",""
"430530","CHAPADA","RS","2020","144","","99774,00","","692,88",""
"430530","CHAPADA","RS","2019","121","","236416,00","","1953,85",""
"430530","CHAPADA","RS","2010","252","","220287,00","","874,15",""
"430530","CHAPADA","RS","2008","203","","175800,00","","866,01",""
"430530","CHAPADA","RS","2007","228","","164977","","723,58",""
"430530","CHAPADA","RS","2011","255","","278961,00","","1093,96",""
"430535","CHARQUEADAS","RS","2008","787","","781158,00","","992,58",""
"430535","CHARQUEADAS","RS","2010","846","","910812,00","","1076,61",""
"430535","CHARQUEADAS","RS","2012","812","","1256662","","1547,61",""
"430535","CHARQUEADAS","RS","2011","839","","1078475,00","","1285,43",""
"430535","CHARQUEADAS","RS","2020","1173","","864436,00","","736,94",""
"430535","CHARQUEADAS","RS","2019","1030","","2563941,00","","2489,26",""
"430535","CHARQUEADAS","RS","2018","1110","","2438342","","2196,70",""
"430535","CHARQUEADAS","RS","2017","1021","","1998655","","1957,55",""
"430535","CHARQUEADAS","RS","2016","923","","1699110,00","","1840,86",""
"430535","CHARQUEADAS","RS","2015","849","","1580517","","1861,62",""
"430535","CHARQUEADAS","RS","2014","811","","1540144","","1899,07",""
"430535","CHARQUEADAS","RS","2013","851","","1467226","","1724,12",""
"430535","CHARQUEADAS","RS","2021","1383","","1779001","","1286,33",""
"430535","CHARQUEADAS","RS","2009","856","","879701,00","","1027,69",""
"430535","CHARQUEADAS","RS","2007","916","","705482","","770,18",""
"430537","CHARRUA","RS","2020","242","","198208,00","","819,04",""
"430537","CHARRUA","RS","2010","300","","349795,00","","1165,98",""
"430537","CHARRUA","RS","2013","310","","582478","","1878,96",""
"430537","CHARRUA","RS","2014","316","","705755","","2233,40",""
"430537","CHARRUA","RS","2015","299","","700728","","2343,57",""
"430537","CHARRUA","RS","2016","282","","654960,00","","2322,55",""
"430537","CHARRUA","RS","2017","231","","580108","","2511,29",""
"430537","CHARRUA","RS","2018","223","","528798","","2371,29",""
"430537","CHARRUA","RS","2019","216","","571137,00","","2644,15",""
"430537","CHARRUA","RS","2009","247","","247893,00","","1003,62",""
"430537","CHARRUA","RS","2012","289","","482074","","1668,08",""
"430537","CHARRUA","RS","2007","211","","183671","","870,48",""
"430537","CHARRUA","RS","2011","281","","437476,00","","1556,85",""
"430537","CHARRUA","RS","2008","186","","210714,00","","1132,87",""
"430537","CHARRUA","RS","2021","246","","423272","","1720,62",""
"430540","CHIAPETTA","RS","2012","349","","463110","","1326,96",""
"430540","CHIAPETTA","RS","2010","325","","322903,00","","993,55",""
"430540","CHIAPETTA","RS","2008","295","","284138,00","","963,18",""
"430540","CHIAPETTA","RS","2021","176","","227242","","1291,15",""
"430540","CHIAPETTA","RS","2013","326","","544046","","1668,85",""
"430540","CHIAPETTA","RS","2014","268","","507624","","1894,12",""
"430540","CHIAPETTA","RS","2015","291","","513172","","1763,48",""
"430540","CHIAPETTA","RS","2007","318","","229797","","722,63",""
"430540","CHIAPETTA","RS","2011","321","","367056,00","","1143,48",""
"430540","CHIAPETTA","RS","2009","317","","311759,00","","983,47",""
"430540","CHIAPETTA","RS","2017","240","","492886","","2053,69",""
"430540","CHIAPETTA","RS","2016","273","","500060,00","","1831,72",""
"430540","CHIAPETTA","RS","2018","177","","420494","","2375,67",""
"430540","CHIAPETTA","RS","2019","138","","359246,00","","2603,23",""
"430540","CHIAPETTA","RS","2020","155","","111700,00","","720,65",""
"430543","CHUÍ","RS","2013","336","","559886","","1666,33",""
"430543","CHUÍ","RS","2014","319","","578802","","1814,43",""
"430543","CHUÍ","RS","2017","251","","505304","","2013,16",""
"430543","CHUÍ","RS","2018","204","","431589","","2115,63",""
"430543","CHUÍ","RS","2015","311","","615914","","1980,43",""
