id;Ano;totalBeneficiarios;valorTotalRepassado;valorMedioRepassado
432143;2019;589.0;1545705,00;2624,29
432143;2020;659.0;522819,00;793,35
432143;2021;648.0;862920;1331,67
432145;2007;222.0;152936;688,90
432145;2008;178.0;155956,00;876,16
432145;2009;180.0;144928,00;805,16
432145;2010;130.0;130616,00;1004,74
432145;2011;121.0;136856,00;1131,04
432145;2012;125.0;157954;1263,63
432145;2013;180.0;210488;1169,38
432145;2014;188.0;315060;1675,85
432145;2015;222.0;347936;1567,28
432145;2016;222.0;399585,00;1799,93
432145;2017;235.0;397627;1692,03
432145;2018;258.0;471640;1828,06
432145;2019;210.0;461892,00;2199,49
432145;2020;244.0;184094,00;754,48
432145;2021;234.0;297298;1270,50
432146;2007;103.0;67596;656,27
432146;2008;97.0;81612,00;841,36
432146;2009;107.0;89380,00;835,33
432146;2010;93.0;86071,00;925,49
432146;2011;90.0;90632,00;1007,02
432146;2012;90.0;108256;1202,84
432146;2013;76.0;113568;1494,32
432146;2014;65.0;106893;1644,51
432146;2015;52.0;95428;1835,15
432146;2016;49.0;81806,00;1669,51
432146;2017;41.0;62384;1521,56
432146;2018;35.0;49991;1428,31
432146;2019;31.0;47265,00;1524,68
432146;2020;37.0;15109,00;408,35
432146;2021;43.0;34965;813,14
432147;2007;482.0;371728;771,22
432147;2008;437.0;435566,00;996,72
432147;2009;448.0;468811,00;1046,45
432147;2010;384.0;442740,00;1152,97
432147;2011;389.0;492542,00;1266,17
432147;2012;381.0;557330;1462,81
432147;2013;317.0;539216;1701,00
432147;2014;267.0;438419;1642,02
432147;2015;247.0;411970;1667,89
432147;2016;194.0;325021,00;1675,37
432147;2017;160.0;263397;1646,23
432147;2018;122.0;227321;1863,29
432147;2019;115.0;189239,00;1645,56
432147;2020;137.0;62774,00;458,20
432147;2021;138.0;94636;685,77
432149;2007;182.0;123531;678,74
432149;2008;146.0;124532,00;852,96
432149;2009;141.0;139303,00;987,96
432149;2010;143.0;137872,00;964,14
432149;2011;147.0;167634,00;1140,37
432149;2012;145.0;190750;1315,52
432149;2013;139.0;191716;1379,25
432149;2014;126.0;182940;1451,90
432149;2015;132.0;188405;1427,31
432149;2016;126.0;192459,00;1527,45
432149;2017;116.0;196125;1690,73
432149;2018;113.0;202256;1789,88
432149;2019;94.0;184890,00;1966,91
432149;2020;106.0;53330,00;503,11
432149;2021;121.0;87916;726,58
432150;2007;1349.0;826656;612,79
432150;2008;1165.0;992722,00;852,12
432150;2009;1323.0;1091592,00;825,09
432150;2010;1180.0;1060805,00;898,99
432150;2011;1114.0;1260380,00;1131,40
432150;2012;1100.0;1533180;1393,80
432150;2013;1110.0;1654958;1490,95
432150;2014;1089.0;1792312;1645,83
432150;2015;1178.0;1916468;1626,88
432150;2016;1069.0;1841771,00;1722,89
432150;2017;945.0;1702517;1801,61
432150;2018;873.0;1511355;1731,22
432150;2019;750.0;1408081,00;1877,44
432150;2020;988.0;568699,00;575,61
432150;2021;1197.0;1191126;995,09
432160;2007;1229.0;1088011;885,28
432160;2008;1264.0;1264660,00;1000,52
432160;2009;1671.0;1499176,00;897,17
432160;2010;1438.0;1467922,00;1020,81
432160;2011;1452.0;1836781,00;1265,00
432160;2012;1676.0;2426912;1448,04
432160;2013;2007.0;3073926;1531,60
432160;2014;1967.0;3556674;1808,17
432160;2015;2156.0;3825502;1774,35
432160;2016;2053.0;3721266,00;1812,60
432160;2017;1718.0;3293825;1917,24
432160;2018;1790.0;3158522;1764,54
432160;2019;1540.0;3225336,00;2094,37
432160;2020;1819.0;1058372,00;581,84
432160;2021;1942.0;1825631;940,08
432162;2007;39.0;28848;739,69
432162;2008;28.0;24340,00;869,29
432162;2009;24.0;23798,00;991,58
432162;2010;37.0;31614,00;854,43
432162;2011;32.0;39739,00;1241,84
432162;2012;35.0;38788;1108,23
432162;2013;24.0;40794;1699,75
432162;2014;19.0;33904;1784,42
432162;2015;17.0;34099;2005,82
432162;2016;16.0;34199,00;2137,44
432162;2017;12.0;25358;2113,17
432162;2018;6.0;12955;2159,17
432162;2019;4.0;11701,00;2925,25
432162;2020;7.0;3417,00;488,14
432162;2021;12.0;5525;460,42
432163;2007;52.0;36634;704,50
432163;2008;42.0;34564,00;822,95
432163;2009;22.0;28198,00;1281,73
432163;2010;9.0;12898,00;1433,11
432163;2011;9.0;8559,00;951,00
432163;2012;13.0;12234;941,08
432163;2013;9.0;9340;1037,78
432163;2014;10.0;13185;1318,50
432163;2015;10.0;14658;1465,80
432163;2016;8.0;12468,00;1558,50
432163;2017;5.0;7364;1472,80
432163;2018;3.0;5275;1758,33
432163;2019;3.0;3521,00;1173,67
432163;2020;4.0;2406;601,50
432163;2021;4.0;3114;778,50
432166;2007;292.0;216334;740,87
432166;2008;279.0;234446,00;840,31
432166;2009;267.0;259931,00;973,52
432166;2010;248.0;254197,00;1024,99
432166;2011;272.0;290863,00;1069,35
432166;2012;325.0;403030;1240,09
432166;2013;366.0;502244;1372,25
432166;2014;348.0;580997;1669,53
432166;2015;312.0;573983;1839,69
432166;2016;252.0;478658,00;1899,44
432166;2017;209.0;393064;1880,69
432166;2018;203.0;379852;1871,19
432166;2019;181.0;376339,00;2079,22
432166;2020;209.0;133556,00;639,02
432166;2021;266.0;270387;1016,49
432170;2007;218.0;155348;712,61
432170;2008;134.0;143810,00;1073,21
432170;2009;176.0;154178,00;876,01
432170;2010;221.0;199420,00;902,35
432170;2011;248.0;300828,00;1213,02
432170;2012;262.0;407804;1556,50
432170;2013;255.0;421928;1654,62
432170;2014;291.0;494568;1699,55
432170;2015;277.0;529630;1912,02
432170;2016;342.0;561374,00;1641,44
432170;2017;312.0;580664;1861,10
432170;2018;345.0;647220;1876,00
432170;2019;290.0;645605,00;2226,22
432170;2020;359.0;226791,00;631,73
432170;2021;428.0;565568;1321,42
432180;2007;1128.0;729117;646,38
432180;2008;1059.0;830288,00;784,03
432180;2009;1009.0;901637,00;893,59
432180;2010;1049.0;1014648,00;967,25
432180;2011;1129.0;1334804,00;1182,29
432180;2012;1147.0;1550684;1351,95
432180;2013;993.0;1537848;1548,69
432180;2014;1003.0;1594383;1589,61
432180;2015;858.0;1499347;1747,49
432180;2016;614.0;1195364,00;1946,85
432180;2017;589.0;843249;1431,66
432180;2018;612.0;1054175;1722,51
432180;2019;537.0;1081955,00;2014,81
432180;2020;657.0;424449,00;646,04
432180;2021;888.0;946397;1065,76
432183;2007;222.0;150656;678,63
432183;2008;217.0;188014,00;866,42
432183;2009;263.0;243858,00;927,22
432183;2010;272.0;315639,00;1160,44
432183;2011;267.0;351757,00;1317,44
432183;2012;265.0;362746;1368,85
432183;2013;238.0;341820;1436,22
432183;2014;242.0;347160;1434,55
432183;2015;151.0;270677;1792,56
432183;2016;111.0;170891,00;1539,56
432183;2017;96.0;150962;1572,52
432183;2018;111.0;169510;1527,12
432183;2019;102.0;186791,00;1831,28
432183;2020;118.0;61452,00;520,78
432183;2021;128.0;110216;861,06
432185;2007;307.0;261486;851,75
432185;2008;287.0;276266,00;962,60
432185;2009;272.0;291774,00;1072,70
432185;2010;265.0;302955,00;1143,23
432185;2011;236.0;323871,00;1372,33
432185;2012;257.0;347854;1353,52
432185;2013;288.0;401378;1393,67
432185;2014;317.0;547593;1727,42
432185;2015;309.0;597101;1932,37
432185;2016;323.0;611258,00;1892,44
432185;2017;340.0;711908;2093,85
432185;2018;273.0;661834;2424,30
432185;2019;234.0;507040,00;2166,84
432185;2020;243.0;153835,00;633,07
432185;2021;246.0;245878;999,50
432190;2007;1219.0;911837;748,02
432190;2008;1084.0;1038022,00;957,58
432190;2009;1323.0;1260115,00;952,47
432190;2010;1266.0;1373923,00;1085,25
432190;2011;1272.0;1585947,00;1246,81
432190;2012;1206.0;1676448;1390,09
432190;2013;976.0;1582644;1621,56
432190;2014;1012.0;1640309;1620,86
432190;2015;1012.0;1602066;1583,07
432190;2016;795.0;1556206,00;1957,49
432190;2017;769.0;1292039;1680,15
432190;2018;629.0;1113621;1770,46
432190;2019;519.0;1013768,00;1953,31
432190;2020;628.0;418082,00;665,74
432190;2021;827.0;988943;1195,82
432195;2007;482.0;449639;932,86
432195;2008;461.0;476520,00;1033,67
432195;2009;596.0;574344,00;963,66
432195;2010;642.0;701062,00;1092,00
432195;2011;632.0;814332,00;1288,50
432195;2012;593.0;892292;1504,71
432195;2013;591.0;928258;1570,66
432195;2014;587.0;1061536;1808,41
432195;2015;516.0;1037498;2010,66
432195;2016;405.0;880069,00;2173,01
432195;2017;351.0;692851;1973,93
432195;2018;337.0;636851;1889,77
432195;2019;289.0;567920,00;1965,12
432195;2020;298.0;224616,00;753,74
432195;2021;298.0;289467;971,37
432200;2007;1282.0;1005658;784,44
432200;2008;1099.0;1095108,00;996,46
432200;2009;1241.0;1237589,00;997,25
432200;2010;1311.0;1546789,00;1179,85
432200;2011;1250.0;1785510,00;1428,41
432200;2012;1326.0;1996858;1505,93
432200;2013;1197.0;2016842;1684,91
432200;2014;1232.0;2260237;1834,61
432200;2015;1137.0;2258397;1986,28
432200;2016;1011.0;2052898,00;2030,56
432200;2017;1112.0;2135700;1920,59
432200;2018;1202.0;2411281;2006,06
432200;2019;1072.0;2510412,00;2341,80
432200;2020;1256.0;817674,00;651,01
432200;2021;1238.0;1427639;1153,18
432210;2007;224.0;156475;698,55
432210;2008;177.0;176146,00;995,18
432210;2009;182.0;173528,00;953,45
432210;2010;181.0;184507,00;1019,38
432210;2011;180.0;215113,00;1195,07
432210;2012;211.0;266490;1262,99
432210;2013;196.0;309322;1578,17
432210;2014;182.0;303782;1669,13
432210;2015;152.0;279787;1840,70
432210;2016;138.0;238227,00;1726,28
432210;2017;116.0;215767;1860,06
432210;2018;104.0;201814;1940,52
432210;2019;90.0;180161,00;2001,79
432210;2020;120.0;65918,00;549,32
432210;2021;135.0;130413;966,02
432215;2007;374.0;321220;858,88
432215;2008;376.0;394610,00;1049,49
432215;2009;520.0;486847,00;936,24
432215;2010;543.0;655698,00;1207,55
432215;2011;546.0;738868,00;1353,24
432215;2012;505.0;787530;1559,47
432215;2013;481.0;829210;1723,93
432215;2014;432.0;787507;1822,93
432215;2015;427.0;780217;1827,21
432215;2016;421.0;810019,00;1924,04
432215;2017;417.0;752944;1805,62
432215;2018;412.0;748359;1816,41
432215;2019;375.0;708267,00;1888,71
432215;2020;403.0;196253,00;486,98
432215;2021;387.0;270725;699,55
432218;2007;85.0;69786;821,01
432218;2008;85.0;77274,00;909,11
432218;2009;116.0;94211,00;812,16
432218;2010;136.0;133813,00;983,92
432218;2011;151.0;166190,00;1100,60
432218;2012;156.0;215016;1378,31
432218;2013;134.0;221400;1652,24
432218;2014;117.0;194124;1659,18
432218;2015;94.0;168955;1797,39
432218;2016;76.0;144513,00;1901,49
432218;2017;59.0;116294;1971,08
432218;2018;56.0;109796;1960,64
432218;2019;52.0;111386,00;2142,04
432218;2020;55.0;35438,00;644,33
432218;2021;57.0;68206;1196,60
432220;2007;1101.0;646162;586,89
432220;2008;984.0;930398,00;945,53
432220;2009;1456.0;1292678,00;887,83
432220;2010;1547.0;1466530,00;947,98
432220;2011;1832.0;1930646,00;1053,85
432220;2012;2005.0;2814108;1403,55
432220;2013;2092.0;3627582;1734,03
432220;2014;2214.0;4514351;2039,00
432220;2015;2087.0;4705597;2254,72
432220;2016;2013.0;4678118,00;2323,95
432220;2017;1948.0;4180743;2146,17
432220;2018;1758.0;4078892;2320,19
432220;2019;1555.0;3713317,00;2387,99
432220;2020;1676.0;1103576,00;658,46
432220;2021;1743.0;1728813;991,86
432225;2007;38.0;28354;746,16
432225;2008;27.0;28038,00;1038,44
432225;2009;13.0;23909,00;1839,15
432225;2010;19.0;14722,00;774,84
432225;2011;23.0;22551,00;980,48
432225;2012;25.0;25702;1028,08
432225;2013;28.0;32400;1157,14
432225;2014;24.0;39455;1643,96
432225;2015;28.0;42891;1531,82
432225;2016;37.0;59099,00;1597,27
432225;2017;35.0;70523;2014,94
432225;2018;30.0;67679;2255,97
432225;2019;26.0;68111,00;2619,65
432225;2020;35.0;24200,00;691,43
432225;2021;33.0;50640;1534,55
432230;2007;433.0;286163;660,88
432230;2008;382.0;320206,00;838,24
432230;2009;429.0;366104,00;853,39
432230;2010;426.0;404278,00;949,01
432230;2011;404.0;441594,00;1093,05
432230;2012;402.0;527134;1311,28
432230;2013;377.0;607578;1611,61
432230;2014;328.0;576885;1758,80
432230;2015;289.0;456331;1579,00
432230;2016;204.0;377993,00;1852,91
432230;2017;171.0;295412;1727,56
432230;2018;181.0;327851;1811,33
432230;2019;161.0;346525,00;2152,33
432230;2020;173.0;123498,00;713,86
432230;2021;204.0;218847;1072,78
432232;2007;136.0;96639;710,58
432232;2008;131.0;108276,00;826,53
432232;2009;156.0;137970,00;884,42
432232;2010;195.0;188650,00;967,44
432232;2011;192.0;252268,00;1313,90
432232;2012;212.0;303288;1430,60
432232;2013;237.0;396506;1673,02
432232;2014;230.0;414820;1803,57
432232;2015;191.0;368381;1928,70
432232;2016;203.0;362956,00;1787,96
432232;2017;188.0;386281;2054,69
432232;2018;173.0;357599;2067,05
432232;2019;144.0;303736,00;2109,28
432232;2020;158.0;92868,00;587,77
432232;2021;146.0;123980;849,18
432234;2007;238.0;151955;638,47
432234;2008;234.0;236846,00;1012,16
432234;2009;235.0;260729,00;1109,49
432234;2010;281.0;315562,00;1123,00
432234;2011;269.0;340379,00;1265,35
432234;2012;263.0;342300;1301,52
432234;2013;118.0;256856;2176,75
432234;2014;101.0;152875;1513,61
432234;2015;76.0;119324;1570,05
432234;2016;59.0;106756,00;1809,42
432234;2017;57.0;81583;1431,28
432234;2018;43.0;72918;1695,77
432234;2019;24.0;47671,00;1986,29
432234;2020;28.0;12450,00;444,64
432234;2021;27.0;18902;700,07
432235;2007;30.0;20186;672,87
432235;2008;18.0;14928,00;829,33
432235;2009;10.0;12005,00;1200,50
432235;2010;12.0;10180,00;848,33
432235;2011;15.0;13682,00;912,13
432235;2012;17.0;20320;1195,29
432235;2013;15.0;20334;1355,60
432235;2014;9.0;16911;1879,00
432235;2015;11.0;15103;1373,00
432235;2016;10.0;14199,00;1419,90
432235;2017;10.0;11939;1193,90
432235;2018;12.0;25679;2139,92
432235;2019;10.0;18720,00;1872,00
432235;2020;9.0;6021,00;669,00
432235;2021;10.0;7939;793,90
432237;2007;264.0;227174;860,51
432237;2008;233.0;248358,00;1065,91
432237;2009;265.0;281349,00;1061,69
432237;2010;300.0;315598,00;1051,99
432237;2011;310.0;379088,00;1222,86
432237;2012;334.0;439886;1317,02
432237;2013;314.0;474082;1509,82
432237;2014;325.0;495185;1523,65
432237;2015;321.0;485576;1512,70
432237;2016;259.0;441187,00;1703,42
432237;2017;242.0;395181;1632,98
432237;2018;219.0;378285;1727,33
432237;2019;204.0;361593,00;1772,51
432237;2020;217.0;101118,00;465,98
432237;2021;219.0;137683;628,69
432240;2007;6394.0;5961962;932,43
432240;2008;5765.0;6548260,00;1135,86
432240;2009;8626.0;7818939,00;906,44
432240;2010;7662.0;8909729,00;1162,85
432240;2011;7552.0;10196805,00;1350,21
432240;2012;7713.0;11909206;1544,04
432240;2013;8157.0;12503746;1532,89
432240;2014;7737.0;13669950;1766,83
432240;2015;7432.0;13701660;1843,60
432240;2016;6802.0;14030584,00;2062,71
432240;2017;6615.0;14012010;2118,22
432240;2018;6308.0;14440830;2289,29
432240;2019;5989.0;14307066,00;2388,89
432240;2020;6617.0;4611017,00;696,84
432240;2021;7399.0;8552275;1155,87
432250;2007;2330.0;1435518;616,10
432250;2008;2239.0;1711454,00;764,38
432250;2009;2538.0;1926425,00;759,03
432250;2010;2446.0;2148549,00;878,39
432250;2011;2539.0;2841633,00;1119,19
432250;2012;2785.0;3698136;1327,88
432250;2013;2713.0;3865814;1424,92
432250;2014;2293.0;3907135;1703,94
432250;2015;2253.0;4143918;1839,29
432250;2016;2105.0;4009425,00;1904,71
432250;2017;1867.0;3771043;2019,84
432250;2018;1795.0;3578803;1993,76
432250;2019;1618.0;3421625,00;2114,72
432250;2020;2093.0;1654966,00;790,71
432250;2021;2446.0;2882002;1178,25
432252;2007;174.0;105369;605,57
432252;2008;145.0;113496,00;782,73
432252;2009;150.0;140108,00;934,05
432252;2010;147.0;158392,00;1077,50
432252;2011;145.0;178831,00;1233,32
432252;2012;133.0;203084;1526,95
432252;2013;164.0;267120;1628,78
432252;2014;152.0;265655;1747,73
432252;2015;159.0;290032;1824,10
432252;2016;173.0;302009,00;1745,72
432252;2017;162.0;317244;1958,30
432252;2018;141.0;280430;1988,87
432252;2019;125.0;282943,00;2263,54
432252;2020;140.0;100583,00;718,45
432252;2021;154.0;184510;1198,12
432253;2007;561.0;508522;906,46
432253;2008;566.0;512518,00;905,51
432253;2009;570.0;571426,00;1002,50
432253;2010;551.0;599026,00;1087,16
432253;2011;605.0;742954,00;1228,02
432253;2012;607.0;929252;1530,89
432253;2013;555.0;895634;1613,75
432253;2014;514.0;823683;1602,50
432253;2015;469.0;776345;1655,32
432253;2016;334.0;652701,00;1954,19
432253;2017;251.0;416771;1660,44
432253;2018;197.0;302995;1538,05
432253;2019;191.0;254505,00;1332,49
432253;2020;220.0;99551,00;452,50
432253;2021;228.0;158909;696,97
432254;2007;22.0;13287;603,95
432254;2008;20.0;13066,00;653,30
432254;2009;31.0;15010,00;484,19
432254;2010;29.0;20253,00;698,38
432254;2011;47.0;31475,00;669,68
432254;2012;64.0;75684;1182,56
432254;2013;54.0;80912;1498,37
432254;2014;62.0;103814;1674,42
432254;2015;58.0;95685;1649,74
432254;2016;35.0;77145,00;2204,14
432254;2017;38.0;55654;1464,58
432254;2018;37.0;60851;1644,62
432254;2019;27.0;57228,00;2119,56
432254;2020;31.0;23330,00;752,58
432254;2021;46.0;56065;1218,80
432255;2007;37.0;17779;480,51
432255;2008;34.0;18842,00;554,18
432255;2009;39.0;18480,00;473,85
432255;2010;39.0;19696,00;505,03
432255;2011;40.0;29415,00;735,38
432255;2012;44.0;45546;1035,14
432255;2013;50.0;79728;1594,56
432255;2014;50.0;94828;1896,56
432255;2015;45.0;96208;2137,96
432255;2016;39.0;90886,00;2330,41
432255;2017;37.0;71424;1930,38
432255;2018;31.0;79178;2554,13
432255;2019;20.0;54059,00;2702,95
432255;2020;28.0;28523,00;1018,68
432255;2021;27.0;38954;1442,74
432260;2007;2655.0;1959392;738,00
432260;2008;1935.0;1959358,00;1012,59
432260;2009;2818.0;2502374,00;888,00
432260;2010;2968.0;3027515,00;1020,05
432260;2011;2947.0;3769382,00;1279,06
432260;2012;2944.0;4512916;1532,92
432260;2013;2714.0;5199410;1915,77
432260;2014;2853.0;5259050;1843,34
432260;2015;2843.0;4932583;1734,99
432260;2016;2485.0;4750165,00;1911,54
432260;2017;2200.0;4028939;1831,34
432260;2018;1687.0;3294497;1952,87
432260;2019;1553.0;2811316,00;1810,25
432260;2020;1793.0;1190940,00;664,22
432260;2021;2113.0;2127034;1006,64
432270;2007;1113.0;684949;615,41
432270;2008;976.0;804372,00;824,15
432270;2009;1096.0;929286,00;847,89
432270;2010;1165.0;1091324,00;936,76
432270;2011;1159.0;1400108,00;1208,03
432270;2012;1259.0;1943576;1543,75
432270;2013;1138.0;2329424;2046,95
432270;2014;1187.0;2184961;1840,74
432270;2015;1165.0;2023207;1736,66
432270;2016;955.0;1800348,00;1885,18
432270;2017;796.0;1274666;1601,34
432270;2018;651.0;1052070;1616,08
432270;2019;556.0;867737,00;1560,68
432270;2020;636.0;386878,00;608,30
432270;2021;764.0;704068;921,55
432280;2007;233.0;142426;611,27
432280;2008;145.0;148406,00;1023,49
432280;2009;196.0;147004,00;750,02
432280;2010;225.0;201472,00;895,43
432280;2011;252.0;286186,00;1135,66
432280;2012;297.0;399232;1344,22
432280;2013;315.0;479104;1520,97
432280;2014;336.0;547942;1630,78
432280;2015;316.0;565316;1788,97
432280;2016;273.0;581301,00;2129,31
432280;2017;286.0;560807;1960,86
432280;2018;285.0;598782;2100,99
432280;2019;233.0;561151,00;2408,37
432280;2020;264.0;201590,00;763,60
432280;2021;349.0;410625;1176,58
432285;2007;30.0;21366;712,20
432285;2008;20.0;16608,00;830,40
432285;2009;16.0;15360,00;960,00
432285;2010;18.0;17711,00;983,94
432285;2011;15.0;17323,00;1154,87
432285;2012;15.0;18594;1239,60
432285;2013;13.0;20144;1549,54
432285;2014;12.0;18326;1527,17
432285;2015;9.0;13273;1474,78
432285;2016;8.0;9746,00;1218,25
432285;2017;4.0;6044;1511,00
432285;2018;2.0;3447;1723,50
432285;2019;2.0;3216,00;1608,00
432285;2020;3.0;1550;516,67
432285;2021;5.0;6661;1332,20
432290;2007;148.0;137706;930,45
432290;2008;141.0;151206,00;1072,38
432290;2009;289.0;222806,00;770,96
432290;2010;286.0;320517,00;1120,69
432290;2011;272.0;341039,00;1253,82
432290;2012;250.0;336248;1344,99
432290;2013;232.0;354714;1528,94
432290;2014;193.0;340657;1765,06
432290;2015;174.0;309564;1779,10
432290;2016;133.0;237815,00;1788,08
432290;2017;105.0;181977;1733,11
432290;2018;88.0;146713;1667,19
432290;2019;64.0;111138,00;1736,53
432290;2020;70.0;30080,00;429,71
432290;2021;75.0;54447;725,96
432300;2007;9092.0;6857951;754,28
432300;2008;9076.0;8335287,00;918,39
432300;2009;10359.0;10358627,00;999,96
432300;2010;11380.0;11990015,00;1053,60
432300;2011;12355.0;16098484,00;1302,99
432300;2012;11870.0;19819942;1669,75
432300;2013;12036.0;21825474;1813,35
432300;2014;12672.0;25374782;2002,43
432300;2015;12798.0;26228240;2049,40
432300;2016;12514.0;27662985,00;2210,56
432300;2017;11968.0;27066886;2261,60
432300;2018;11911.0;28415403;2385,64
432300;2019;9849.0;26280589,00;2668,35
432300;2020;11147.0;8215986,00;737,06
432300;2021;11547.0;13981021;1210,79
432310;2007;463.0;377821;816,03
432310;2008;472.0;464888,00;984,93
432310;2009;474.0;515444,00;1087,43
432310;2010;420.0;504028,00;1200,07
432310;2011;421.0;545997,00;1296,90
432310;2012;413.0;629568;1524,38
432310;2013;413.0;662458;1604,01
432310;2014;378.0;690453;1826,60
432310;2015;396.0;790989;1997,45
432310;2016;383.0;865447,00;2259,65
432310;2017;351.0;802923;2287,53
432310;2018;379.0;871155;2298,56
432310;2019;362.0;927158,00;2561,21
432310;2020;402.0;288057,00;716,56
432310;2021;447.0;637239;1425,59
