id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4311908,2024,680889.0,61899.0,992,90.18181818181819
4311981,2023,1733496.0,173349.6,2641,264.1
4311981,2024,2108071.0,191642.81818181818,3192,290.1818181818182
4312005,2023,187065.0,18706.5,277,27.7
4312005,2024,311300.0,28300.0,458,41.63636363636363
4312054,2023,493558.0,49355.8,739,73.9
4312054,2024,617010.0,56091.818181818184,960,87.27272727272727
4312104,2023,2179112.0,217911.2,3445,344.5
4312104,2024,2418518.0,219865.27272727274,3830,348.1818181818182
4312138,2023,879759.0,87975.9,1348,134.8
4312138,2024,1245670.0,113242.72727272728,1884,171.27272727272728
4312153,2023,1035818.0,103581.8,1608,160.8
4312153,2024,1246150.0,113286.36363636363,1975,179.54545454545453
4312179,2023,393849.0,39384.9,632,63.2
4312179,2024,514484.0,46771.27272727273,835,75.9090909090909
4312203,2023,1731565.0,173156.5,2651,265.1
4312203,2024,2026996.0,184272.36363636365,3112,282.90909090909093
4312252,2023,5823353.0,582335.3,9196,919.6
4312252,2024,6580254.0,598204.9090909091,10427,947.9090909090909
4312302,2023,2388044.0,238804.4,3728,372.8
4312302,2024,2937828.0,267075.2727272727,4512,410.1818181818182
4312351,2023,50950.0,5095.0,75,7.5
4312351,2024,67146.0,6104.181818181818,114,10.363636363636363
4312377,2023,1295997.0,129599.7,1949,194.9
4312377,2024,1593533.0,144866.63636363635,2395,217.72727272727272
4312385,2023,116132.0,11613.2,183,18.3
4312385,2024,125919.0,11447.181818181818,192,17.454545454545453
4312401,2023,19666988.0,1966698.8,30236,3023.6
4312401,2024,21691008.0,1971909.8181818181,33691,3062.818181818182
4312427,2023,1040205.0,104020.5,1639,163.9
4312427,2024,1177244.0,107022.18181818182,1837,167.0
4312443,2023,640924.0,64092.4,955,95.5
4312443,2024,662367.0,60215.181818181816,1018,92.54545454545455
4312450,2023,3016113.0,301611.3,4805,480.5
4312450,2024,3580578.0,325507.0909090909,5678,516.1818181818181
4312476,2023,540595.0,54059.5,874,87.4
4312476,2024,564307.0,51300.63636363636,913,83.0
4312500,2023,7632981.0,763298.1,11321,1132.1
4312500,2024,9977434.0,907039.4545454546,14628,1329.8181818181818
4312609,2023,654955.0,65495.5,1012,101.2
4312609,2024,856511.0,77864.63636363637,1350,122.72727272727273
4312617,2023,1168205.0,116820.5,1681,168.1
4312617,2024,1346276.0,122388.72727272728,1993,181.1818181818182
4312625,2023,764648.0,76464.8,1100,110.0
4312625,2024,789477.0,71770.63636363637,1173,106.63636363636364
4312658,2023,1993856.0,199385.6,3084,308.4
4312658,2024,2472890.0,224808.18181818182,3812,346.54545454545456
4312674,2023,663941.0,66394.1,979,97.9
4312674,2024,725626.0,65966.0,1082,98.36363636363636
4312708,2023,6301556.0,630155.6,9899,989.9
4312708,2024,7832444.0,712040.3636363636,12086,1098.7272727272727
4312757,2023,481008.0,48100.8,710,71.0
4312757,2024,522092.0,47462.90909090909,831,75.54545454545455
4312807,2023,373385.0,37338.5,520,52.0
4312807,2024,425808.0,38709.818181818184,644,58.54545454545455
4312906,2023,565130.0,56513.0,839,83.9
4312906,2024,722907.0,65718.81818181818,1102,100.18181818181819
4312955,2023,115735.0,11573.5,171,17.1
4312955,2024,163744.0,14885.818181818182,256,23.272727272727273
4313003,2023,258855.0,25885.5,348,34.8
4313003,2024,398510.0,36228.181818181816,565,51.36363636363637
4313011,2023,133385.0,13338.5,216,21.6
4313011,2024,127421.0,11583.727272727272,229,20.818181818181817
4313037,2023,1418543.0,141854.3,2184,218.4
4313037,2024,1714855.0,155895.9090909091,2646,240.54545454545453
4313060,2023,4616775.0,461677.5,7037,703.7
4313060,2024,5645576.0,513234.1818181818,8792,799.2727272727273
4313086,2023,131039.0,13103.9,202,20.2
4313086,2024,158196.0,14381.454545454546,253,23.0
4313102,2023,1454611.0,145461.1,2328,232.8
4313102,2024,1634035.0,148548.63636363635,2682,243.8181818181818
4313201,2023,1331867.0,133186.7,1994,199.4
4313201,2024,1603036.0,145730.54545454544,2502,227.45454545454547
4313300,2023,4530520.0,453052.0,6821,682.1
4313300,2024,5592348.0,508395.2727272727,8569,779.0
4313334,2023,302483.0,30248.3,445,44.5
4313334,2024,381925.0,34720.454545454544,539,49.0
4313359,2023,89894.0,8989.4,131,13.1
4313359,2024,147151.0,13377.363636363636,214,19.454545454545453
4313375,2023,16275811.0,1627581.1,24798,2479.8
4313375,2024,21796014.0,1981455.8181818181,33164,3014.909090909091
4313391,2023,1333834.0,133383.4,2087,208.7
4313391,2024,1633070.0,148460.9090909091,2558,232.54545454545453
4313409,2023,61349409.0,6134940.9,92971,9297.1
4313409,2024,76793434.0,6981221.2727272725,116810,10619.09090909091
4313425,2023,1356536.0,135653.6,2105,210.5
4313425,2024,1414685.0,128607.72727272728,2179,198.0909090909091
4313441,2023,995549.0,99554.9,1509,150.9
4313441,2024,980697.0,89154.27272727272,1501,136.45454545454547
4313466,2023,310539.0,31053.9,456,45.6
4313466,2024,354858.0,32259.81818181818,506,46.0
4313490,2023,2883283.0,288328.3,4514,451.4
4313490,2024,3171423.0,288311.1818181818,4981,452.8181818181818
4313508,2023,18520701.0,1852070.1,27693,2769.3
4313508,2024,22781569.0,2071051.7272727273,34036,3094.181818181818
4313607,2023,1038001.0,103800.1,1625,162.5
4313607,2024,1201481.0,109225.54545454546,1893,172.0909090909091
4313656,2023,8936001.0,893600.1,13484,1348.4
4313656,2024,10367175.0,942470.4545454546,15536,1412.3636363636363
4313706,2023,17379785.0,1737978.5,27342,2734.2
4313706,2024,20593869.0,1872169.9090909092,32129,2920.818181818182
4313805,2023,3871659.0,387165.9,5921,592.1
4313805,2024,4446580.0,404234.54545454547,6879,625.3636363636364
4313904,2023,6717213.0,671721.3,10356,1035.6
4313904,2024,7575010.0,688637.2727272727,11655,1059.5454545454545
4313953,2023,7023732.0,702373.2,10807,1080.7
4313953,2024,8159440.0,741767.2727272727,12283,1116.6363636363637
4314001,2023,380805.0,38080.5,574,57.4
4314001,2024,479604.0,43600.36363636364,768,69.81818181818181
4314027,2023,3029691.0,302969.1,4690,469.0
4314027,2024,3339283.0,303571.1818181818,5165,469.54545454545456
4314035,2023,589368.0,58936.8,884,88.4
4314035,2024,710499.0,64590.818181818184,1080,98.18181818181819
4314050,2023,19552675.0,1955267.5,29427,2942.7
4314050,2024,24429252.0,2220841.090909091,36957,3359.7272727272725
4314068,2023,1485944.0,148594.4,2284,228.4
4314068,2024,1693728.0,153975.27272727274,2642,240.1818181818182
4314076,2023,1445937.0,144593.7,2270,227.0
4314076,2024,1936945.0,176085.9090909091,2958,268.90909090909093
4314100,2023,64523514.0,6452351.4,96765,9676.5
4314100,2024,78194629.0,7108602.636363637,117404,10673.09090909091
4314134,2023,129859.0,12985.9,192,19.2
4314134,2024,177849.0,16168.09090909091,276,25.09090909090909
4314159,2023,2024262.0,202426.2,3066,306.6
4314159,2024,2079035.0,189003.18181818182,3226,293.27272727272725
4314175,2023,1479628.0,147962.8,2259,225.9
4314175,2024,1592581.0,144780.0909090909,2415,219.54545454545453
4314209,2023,6172878.0,617287.8,9409,940.9
4314209,2024,6981653.0,634695.7272727273,10522,956.5454545454545
4314308,2023,992012.0,99201.2,1497,149.7
4314308,2024,1233970.0,112179.09090909091,1822,165.63636363636363
4314407,2023,143095391.0,14309539.1,220457,22045.7
4314407,2024,176120761.0,16010978.272727273,269011,24455.545454545456
4314423,2023,119477.0,11947.7,177,17.7
4314423,2024,152621.0,13874.636363636364,230,20.90909090909091
4314456,2023,399338.0,39933.8,590,59.0
4314456,2024,335352.0,30486.545454545456,533,48.45454545454545
4314464,2023,1087707.0,108770.7,1605,160.5
4314464,2024,1380956.0,125541.45454545454,1987,180.63636363636363
4314472,2023,1462241.0,146224.1,2254,225.4
4314472,2024,1799503.0,163591.18181818182,2714,246.72727272727272
4314498,2023,2184187.0,218418.7,3256,325.6
4314498,2024,2888701.0,262609.1818181818,4378,398.0
4314506,2023,9612438.0,961243.8,15467,1546.7
4314506,2024,9855832.0,895984.7272727273,16044,1458.5454545454545
4314548,2023,171239.0,17123.9,246,24.6
4314548,2024,250388.0,22762.545454545456,346,31.454545454545453
4314555,2023,883578.0,88357.8,1365,136.5
4314555,2024,1097559.0,99778.09090909091,1703,154.8181818181818
4314605,2023,9136329.0,913632.9,13956,1395.6
4314605,2024,11232551.0,1021141.0,16958,1541.6363636363637
4314704,2023,4221956.0,422195.6,6474,647.4
4314704,2024,4516149.0,410559.0,6886,626.0
4314753,2023,45671.0,4567.1,77,7.7
4314753,2024,76132.0,6921.090909090909,113,10.272727272727273
4314779,2023,1070692.0,107069.2,1583,158.3
4314779,2024,1444566.0,131324.18181818182,2119,192.63636363636363
4314787,2023,129645.0,12964.5,179,17.9
4314787,2024,157420.0,14310.90909090909,224,20.363636363636363
4314803,2023,9374861.0,937486.1,14661,1466.1
4314803,2024,10383250.0,943931.8181818182,16529,1502.6363636363637
4314902,2023,520233557.0,52023355.7,809606,80960.6
4314902,2024,614012848.0,55819349.81818182,956722,86974.72727272728
4315008,2023,1331054.0,133105.4,2031,203.1
4315008,2024,1450346.0,131849.63636363635,2179,198.0909090909091
4315057,2023,733121.0,73312.1,1112,111.2
4315057,2024,890101.0,80918.27272727272,1333,121.18181818181819
4315073,2023,417767.0,41776.7,619,61.9
4315073,2024,511669.0,46515.36363636364,721,65.54545454545455
4315107,2023,4045837.0,404583.7,6205,620.5
4315107,2024,4937620.0,448874.54545454547,7642,694.7272727272727
4315131,2023,358684.0,35868.4,544,54.4
4315131,2024,407149.0,37013.545454545456,588,53.45454545454545
4315149,2023,358933.0,35893.3,556,55.6
4315149,2024,383561.0,34869.181818181816,631,57.36363636363637
4315156,2023,1902550.0,190255.0,2948,294.8
4315156,2024,2288427.0,208038.81818181818,3532,321.09090909090907
4315172,2023,222342.0,22234.2,309,30.9
4315172,2024,328927.0,29902.454545454544,461,41.90909090909091
4315206,2023,590139.0,59013.9,921,92.1
4315206,2024,535128.0,48648.0,879,79.9090909090909
4315305,2023,12795354.0,1279535.4,19471,1947.1
4315305,2024,16410235.0,1491839.5454545454,24983,2271.181818181818
4315313,2023,402278.0,40227.8,614,61.4
4315313,2024,459957.0,41814.27272727273,665,60.45454545454545
4315321,2023,1547119.0,154711.9,2368,236.8
4315321,2024,1746087.0,158735.18181818182,2627,238.8181818181818
4315354,2023,555237.0,55523.7,817,81.7
4315354,2024,715499.0,65045.36363636364,1027,93.36363636363636
4315404,2023,9506279.0,950627.9,13832,1383.2
4315404,2024,11786417.0,1071492.4545454546,17274,1570.3636363636363
4315453,2023,308649.0,30864.9,454,45.4
4315453,2024,317998.0,28908.909090909092,485,44.09090909090909
4315503,2023,6873283.0,687328.3,10964,1096.4
4315503,2024,7622625.0,692965.9090909091,12278,1116.1818181818182
4315552,2023,1862333.0,186233.3,2970,297.0
4315552,2024,2199403.0,199945.72727272726,3407,309.72727272727275
4315602,2023,70322967.0,7032296.7,107339,10733.9
4315602,2024,86375249.0,7852295.363636363,131908,11991.636363636364
4315701,2023,23220691.0,2322069.1,37670,3767.0
4315701,2024,26591602.0,2417418.3636363638,42222,3838.3636363636365
4315750,2023,1310132.0,131013.2,1971,197.1
4315750,2024,1420694.0,129154.0,2179,198.0909090909091
4315800,2023,1833728.0,183372.8,2849,284.9
4315800,2024,2552596.0,232054.18181818182,3950,359.09090909090907
4315909,2023,2369469.0,236946.9,3622,362.2
4315909,2024,2603638.0,236694.36363636365,4086,371.45454545454544
4315958,2023,805452.0,80545.2,1244,124.4
4315958,2024,1029355.0,93577.72727272728,1554,141.27272727272728
4316006,2023,4700088.0,470008.8,7133,713.3
4316006,2024,5517071.0,501551.9090909091,8477,770.6363636363636
4316105,2023,3609518.0,360951.8,5599,559.9
4316105,2024,4113578.0,373961.63636363635,6372,579.2727272727273
4316204,2023,1341631.0,134163.1,2093,209.3
4316204,2024,1564223.0,142202.0909090909,2421,220.0909090909091
4316303,2023,2103546.0,210354.6,3297,329.7
4316303,2024,2226468.0,202406.18181818182,3598,327.09090909090907
4316402,2023,28702541.0,2870254.1,45590,4559.0
4316402,2024,33129882.0,3011807.4545454546,52142,4740.181818181818
4316428,2023,1371286.0,137128.6,2137,213.7
4316428,2024,1587341.0,144303.72727272726,2462,223.8181818181818
4316436,2023,416114.0,41611.4,663,66.3
4316436,2024,447213.0,40655.72727272727,732,66.54545454545455
4316451,2023,9864234.0,986423.4,16015,1601.5
4316451,2024,10852724.0,986611.2727272727,17618,1601.6363636363637
4316477,2023,185516.0,18551.6,307,30.7
4316477,2024,150876.0,13716.0,255,23.181818181818183
4316501,2023,362109.0,36210.9,515,51.5
4316501,2024,412404.0,37491.27272727273,584,53.09090909090909
4316600,2023,1073087.0,107308.7,1705,170.5
4316600,2024,1314941.0,119540.09090909091,2111,191.9090909090909
4316709,2023,3093135.0,309313.5,4778,477.8
4316709,2024,3999784.0,363616.7272727273,6182,562.0
4316733,2023,291881.0,29188.1,425,42.5
4316733,2024,301894.0,27444.909090909092,479,43.54545454545455
4316758,2023,192728.0,19272.8,302,30.2
4316758,2024,168291.0,15299.181818181818,296,26.90909090909091
4316808,2023,31838825.0,3183882.5,50443,5044.3
4316808,2024,38810082.0,3528189.272727273,60408,5491.636363636364
4316907,2023,96225385.0,9622538.5,147214,14721.4
4316907,2024,112321001.0,10211000.090909092,172311,15664.636363636364
4316956,2023,462916.0,46291.6,708,70.8
4316956,2024,539180.0,49016.36363636364,850,77.27272727272727
4316972,2023,1492884.0,149288.4,2258,225.8
4316972,2024,1778280.0,161661.81818181818,2720,247.27272727272728
4317004,2023,5642439.0,564243.9,8653,865.3
4317004,2024,6253082.0,568462.0,9520,865.4545454545455
4317103,2023,54091803.0,5409180.3,82683,8268.3
4317103,2024,63075633.0,5734148.454545454,95254,8659.454545454546
4317202,2023,12128627.0,1212862.7,18950,1895.0
4317202,2024,14749712.0,1340882.9090909092,23151,2104.6363636363635
4317251,2023,77557.0,7755.7,135,13.5
4317251,2024,72323.0,6574.818181818182,126,11.454545454545455
4317301,2023,14725207.0,1472520.7,22804,2280.4
4317301,2024,17649045.0,1604458.6363636365,27293,2481.181818181818
4317400,2023,12683005.0,1268300.5,20102,2010.2
4317400,2024,14321242.0,1301931.0909090908,22962,2087.4545454545455
4317509,2023,23850424.0,2385042.4,36870,3687.0
4317509,2024,26786968.0,2435178.909090909,41683,3789.3636363636365
4317558,2023,140647.0,14064.7,222,22.2
4317558,2024,164769.0,14979.0,269,24.454545454545453
4317608,2023,17023900.0,1702390.0,26105,2610.5
4317608,2024,19976663.0,1816060.2727272727,30628,2784.3636363636365
4317707,2023,7800547.0,780054.7,11912,1191.2
4317707,2024,8749729.0,795429.9090909091,13369,1215.3636363636363
4317756,2023,362128.0,36212.8,569,56.9
4317756,2024,540100.0,49100.0,830,75.45454545454545
4317806,2023,4602969.0,460296.9,7074,707.4
4317806,2024,5585189.0,507744.45454545453,8590,780.9090909090909
4317905,2023,2210391.0,221039.1,3338,333.8
4317905,2024,2533952.0,230359.27272727274,3899,354.45454545454544
4317954,2023,347307.0,34730.7,503,50.3
4317954,2024,457749.0,41613.545454545456,678,61.63636363636363
4318002,2023,15638727.0,1563872.7,23804,2380.4
4318002,2024,19480355.0,1770941.3636363635,29752,2704.7272727272725
4318051,2023,66283.0,6628.3,115,11.5
4318051,2024,59989.0,5453.545454545455,94,8.545454545454545
4318101,2023,10760395.0,1076039.5,16815,1681.5
4318101,2024,11893560.0,1081232.7272727273,18432,1675.6363636363637
4318200,2023,7616277.0,761627.7,11206,1120.6
4318200,2024,9907405.0,900673.1818181818,14428,1311.6363636363637
4318309,2023,21524078.0,2152407.8,33641,3364.1
4318309,2024,26378938.0,2398085.272727273,41030,3730.0
4318408,2023,11094022.0,1109402.2,17511,1751.1
4318408,2024,12913561.0,1173960.0909090908,20101,1827.3636363636363
4318424,2023,475327.0,47532.7,783,78.3
4318424,2024,441449.0,40131.72727272727,799,72.63636363636364
4318432,2023,808471.0,80847.1,1297,129.7
4318432,2024,1012819.0,92074.45454545454,1554,141.27272727272728
4318440,2023,242909.0,24290.9,334,33.4
4318440,2024,271777.0,24707.0,379,34.45454545454545
4318457,2023,1482361.0,148236.1,2294,229.4
4318457,2024,1578319.0,143483.54545454544,2506,227.8181818181818
4318465,2023,1314351.0,131435.1,2049,204.9
4318465,2024,1434427.0,130402.45454545454,2223,202.0909090909091
4318481,2023,159410.0,15941.0,260,26.0
4318481,2024,202567.0,18415.18181818182,320,29.09090909090909
4318499,2023,132287.0,13228.7,211,21.1
4318499,2024,121267.0,11024.272727272728,199,18.09090909090909
4318507,2023,10861212.0,1086121.2,17182,1718.2
4318507,2024,12534864.0,1139533.0909090908,20279,1843.5454545454545
4318606,2023,1865384.0,186538.4,2871,287.1
4318606,2024,1868350.0,169850.0,2950,268.1818181818182
4318614,2023,196695.0,19669.5,294,29.4
4318614,2024,233177.0,21197.909090909092,373,33.90909090909091
4318622,2023,2098121.0,209812.1,3002,300.2
4318622,2024,2811459.0,255587.18181818182,3950,359.09090909090907
4318705,2023,92846925.0,9284692.5,140739,14073.9
4318705,2024,109880477.0,9989134.272727273,165915,15083.181818181818
4318804,2023,13614198.0,1361419.8,21155,2115.5
4318804,2024,16106281.0,1464207.3636363635,25089,2280.818181818182
4318903,2023,11968022.0,1196802.2,18249,1824.9
4318903,2024,14163049.0,1287549.9090909092,21796,1981.4545454545455
4319000,2023,2900420.0,290042.0,4430,443.0
4319000,2024,3350889.0,304626.2727272727,5179,470.8181818181818
4319109,2023,887773.0,88777.3,1435,143.5
4319109,2024,978518.0,88956.18181818182,1677,152.45454545454547
4319125,2023,2262769.0,226276.9,3487,348.7
4319125,2024,2627013.0,238819.36363636365,4014,364.90909090909093
4319158,2023,4999932.0,499993.2,7709,770.9
4319158,2024,5557625.0,505238.63636363635,8417,765.1818181818181
4319208,2023,5825193.0,582519.3,8884,888.4
4319208,2024,6236909.0,566991.7272727273,9512,864.7272727272727
4319307,2023,2126136.0,212613.6,3176,317.6
4319307,2024,2464139.0,224012.63636363635,3844,349.45454545454544
4319356,2023,88347.0,8834.7,140,14.0
4319356,2024,117826.0,10711.454545454546,178,16.181818181818183
4319364,2023,741371.0,74137.1,1173,117.3
4319364,2024,974830.0,88620.90909090909,1544,140.36363636363637
4319372,2023,278743.0,27874.3,496,49.6
4319372,2024,371646.0,33786.0,640,58.18181818181818
4319406,2023,8834685.0,883468.5,13899,1389.9
4319406,2024,8289468.0,753588.0,13499,1227.1818181818182
4319505,2023,6243483.0,624348.3,9665,966.5
4319505,2024,6978291.0,634390.0909090909,11247,1022.4545454545455
4319604,2023,8186135.0,818613.5,12894,1289.4
4319604,2024,9264106.0,842191.4545454546,14686,1335.090909090909
4319703,2023,631036.0,63103.6,1008,100.8
4319703,2024,646260.0,58750.90909090909,1097,99.72727272727273
4319711,2023,125526.0,12552.6,181,18.1
4319711,2024,221400.0,20127.272727272728,334,30.363636363636363
4319737,2023,2458800.0,245880.0,3805,380.5
4319737,2024,3076522.0,279683.8181818182,4743,431.1818181818182
4319752,2023,89174.0,8917.4,124,12.4
4319752,2024,155368.0,14124.363636363636,195,17.727272727272727
4319802,2023,5016088.0,501608.8,7993,799.3
4319802,2024,5670465.0,515496.8181818182,8936,812.3636363636364
4319901,2023,23898964.0,2389896.4,35790,3579.0
4319901,2024,31438678.0,2858061.6363636362,46722,4247.454545454545
4320008,2023,58427078.0,5842707.8,90310,9031.0
4320008,2024,69169195.0,6288108.636363637,106967,9724.272727272728
4320107,2023,6590769.0,659076.9,10021,1002.1
4320107,2024,8784372.0,798579.2727272727,13360,1214.5454545454545
4320206,2023,3708154.0,370815.4,5729,572.9
4320206,2024,4481253.0,407386.63636363635,7019,638.0909090909091
4320230,2023,848099.0,84809.9,1341,134.1
4320230,2024,1023524.0,93047.63636363637,1530,139.0909090909091
4320263,2023,3200902.0,320090.2,4900,490.0
4320263,2024,4279363.0,389033.0,6507,591.5454545454545
4320305,2023,1026757.0,102675.7,1533,153.3
4320305,2024,1050787.0,95526.09090909091,1639,149.0
4320321,2023,727700.0,72770.0,1130,113.0
4320321,2024,820088.0,74553.45454545454,1259,114.45454545454545
4320354,2023,2759098.0,275909.8,4231,423.1
4320354,2024,3185009.0,289546.2727272727,4868,442.54545454545456
4320404,2023,1510497.0,151049.7,2275,227.5
4320404,2024,2106611.0,191510.0909090909,3152,286.54545454545456
4320453,2023,374577.0,37457.7,568,56.8
4320453,2024,309171.0,28106.454545454544,539,49.0
4320503,2023,1752309.0,175230.9,2687,268.7
4320503,2024,1929155.0,175377.72727272726,2965,269.54545454545456
4320552,2023,1987688.0,198768.8,2945,294.5
4320552,2024,2735724.0,248702.18181818182,4049,368.09090909090907
4320578,2023,603527.0,60352.7,958,95.8
4320578,2024,650282.0,59116.545454545456,1016,92.36363636363636
4320602,2023,300933.0,30093.3,465,46.5
4320602,2024,407664.0,37060.36363636364,638,58.0
4320651,2023,805962.0,80596.2,1222,122.2
4320651,2024,991758.0,90159.81818181818,1521,138.27272727272728
4320677,2023,3292649.0,329264.9,5267,526.7
4320677,2024,3901022.0,354638.36363636365,6208,564.3636363636364
4320701,2023,4789916.0,478991.6,7699,769.9
4320701,2024,4774312.0,434028.36363636365,7771,706.4545454545455
4320800,2023,15374301.0,1537430.1,24224,2422.4
4320800,2024,16544515.0,1504046.8181818181,26055,2368.6363636363635
4320859,2023,1290014.0,129001.4,1930,193.0
4320859,2024,1708681.0,155334.63636363635,2526,229.63636363636363
4320909,2023,5076207.0,507620.7,7684,768.4
4320909,2024,5801628.0,527420.7272727273,8914,810.3636363636364
4321006,2023,1106235.0,110623.5,1805,180.5
4321006,2024,1079591.0,98144.63636363637,1887,171.54545454545453
4321105,2023,5705169.0,570516.9,8936,893.6
4321105,2024,7088965.0,644451.3636363636,11019,1001.7272727272727
4321204,2023,14041973.0,1404197.3,20970,2097.0
4321204,2024,16852356.0,1532032.3636363635,25289,2299.0
4321303,2023,9747905.0,974790.5,15241,1524.1
4321303,2024,11783173.0,1071197.5454545454,18290,1662.7272727272727
4321329,2023,712435.0,71243.5,1084,108.4
4321329,2024,708431.0,64402.818181818184,1130,102.72727272727273
4321352,2023,2943851.0,294385.1,4511,451.1
4321352,2024,3400105.0,309100.45454545453,5128,466.1818181818182
4321402,2023,8612188.0,861218.8,12991,1299.1
4321402,2024,10661185.0,969198.6363636364,16072,1461.090909090909
4321436,2023,5862486.0,586248.6,8611,861.1
4321436,2024,6821132.0,620102.9090909091,10080,916.3636363636364
4321451,2023,3106658.0,310665.8,4800,480.0
4321451,2024,3872076.0,352006.9090909091,6123,556.6363636363636
4321469,2023,385114.0,38511.4,589,58.9
4321469,2024,430492.0,39135.63636363636,674,61.27272727272727
4321477,2023,968792.0,96879.2,1492,149.2
4321477,2024,1106508.0,100591.63636363637,1667,151.54545454545453
4321493,2023,802622.0,80262.2,1274,127.4
4321493,2024,925835.0,84166.81818181818,1456,132.36363636363637
4321501,2023,15079492.0,1507949.2,22616,2261.6
4321501,2024,18532793.0,1684799.3636363635,28021,2547.3636363636365
4321600,2023,22869100.0,2286910.0,34178,3417.8
4321600,2024,29569207.0,2688109.727272727,43885,3989.5454545454545
4321626,2023,79732.0,7973.2,131,13.1
4321626,2024,89700.0,8154.545454545455,149,13.545454545454545
4321634,2023,53270.0,5327.0,86,8.6
4321634,2024,74948.0,6813.454545454545,130,11.818181818181818
4321667,2023,1856832.0,185683.2,2849,284.9
4321667,2024,2254403.0,204945.72727272726,3484,316.72727272727275
4321709,2023,3898869.0,389886.9,5786,578.6
4321709,2024,4559596.0,414508.7272727273,6927,629.7272727272727
4321808,2023,6822888.0,682288.8,10842,1084.2
4321808,2024,7737548.0,703413.4545454546,12559,1141.7272727272727
4321832,2023,1584572.0,158457.2,2318,231.8
4321832,2024,2139278.0,194479.81818181818,3149,286.27272727272725
4321857,2023,2382910.0,238291.0,3668,366.8
4321857,2024,2717027.0,247002.45454545456,4121,374.6363636363636
4321907,2023,7374093.0,737409.3,11436,1143.6
4321907,2024,8770242.0,797294.7272727273,13507,1227.909090909091
4321956,2023,1908386.0,190838.6,2918,291.8
4321956,2024,2239826.0,203620.54545454544,3454,314.0
4322004,2023,12994068.0,1299406.8,19891,1989.1
4322004,2024,15218396.0,1383490.5454545454,23355,2123.181818181818
4322103,2023,1166302.0,116630.2,1846,184.6
4322103,2024,1332574.0,121143.09090909091,2147,195.1818181818182
4322152,2023,2374112.0,237411.2,3663,366.3
4322152,2024,2639739.0,239976.27272727274,4157,377.90909090909093
4322186,2023,323950.0,32395.0,541,54.1
4322186,2024,395405.0,35945.90909090909,649,59.0
4322202,2023,13297915.0,1329791.5,20386,2038.6
4322202,2024,15239383.0,1385398.4545454546,23040,2094.5454545454545
4322251,2023,361350.0,36135.0,543,54.3
4322251,2024,474326.0,43120.545454545456,741,67.36363636363636
4322301,2023,1353715.0,135371.5,2106,210.6
4322301,2024,1491895.0,135626.81818181818,2336,212.36363636363637
4322327,2023,1254137.0,125413.7,1951,195.1
4322327,2024,1335478.0,121407.09090909091,2072,188.36363636363637
4322343,2023,425866.0,42586.6,674,67.4
4322343,2024,439999.0,39999.90909090909,686,62.36363636363637
4322350,2023,118257.0,11825.7,186,18.6
4322350,2024,153666.0,13969.636363636364,244,22.181818181818183
4322376,2023,1625536.0,162553.6,2515,251.5
4322376,2024,1640301.0,149118.27272727274,2580,234.54545454545453
4322400,2023,66562673.0,6656267.3,102895,10289.5
4322400,2024,74960199.0,6814563.545454546,115240,10476.363636363636
4322509,2023,26810533.0,2681053.3,40443,4044.3
4322509,2024,33692479.0,3062952.6363636362,50922,4629.272727272727
4322525,2023,1247846.0,124784.6,1928,192.8
4322525,2024,1458215.0,132565.0,2239,203.54545454545453
4322533,2023,2694704.0,269470.4,4178,417.8
4322533,2024,3883913.0,353083.0,6038,548.9090909090909
4322541,2023,283987.0,28398.7,396,39.6
4322541,2024,494375.0,44943.181818181816,687,62.45454545454545
4322558,2023,198580.0,19858.0,308,30.8
4322558,2024,241737.0,21976.090909090908,367,33.36363636363637
4322608,2023,19096129.0,1909612.9,29649,2964.9
4322608,2024,22253706.0,2023064.1818181819,34714,3155.818181818182
4322707,2023,8005468.0,800546.8,12687,1268.7
4322707,2024,10892538.0,990230.7272727273,16941,1540.090909090909
4322806,2023,1708354.0,170835.4,2703,270.3
4322806,2024,1800037.0,163639.72727272726,2991,271.90909090909093
4322855,2023,41280.0,4128.0,64,6.4
4322855,2024,81075.0,7370.454545454545,129,11.727272727272727
4322905,2023,802600.0,80260.0,1210,121.0
4322905,2024,1076459.0,97859.90909090909,1553,141.1818181818182
4323002,2023,122421250.0,12242125.0,186193,18619.3
4323002,2024,144697669.0,13154333.545454545,218922,19902.0
4323101,2023,4644936.0,464493.6,7011,701.1
4323101,2024,5329109.0,484464.45454545453,8017,728.8181818181819
4323200,2023,295919.0,29591.9,425,42.5
4323200,2024,404106.0,36736.90909090909,592,53.81818181818182
4323309,2023,221801.0,22180.1,315,31.5
4323309,2024,246318.0,22392.545454545456,375,34.09090909090909
4323358,2023,120890.0,12089.0,195,19.5
4323358,2024,126761.0,11523.727272727272,234,21.272727272727273
4323408,2023,465451.0,46545.1,698,69.8
4323408,2024,602123.0,54738.454545454544,921,83.72727272727273
4323457,2023,4390976.0,439097.6,6957,695.7
4323457,2024,5109570.0,464506.36363636365,8071,733.7272727272727
4323507,2023,607711.0,60771.1,905,90.5
4323507,2024,723471.0,65770.09090909091,1060,96.36363636363636
4323606,2023,136319.0,13631.9,190,19.0
4323606,2024,128479.0,11679.90909090909,180,16.363636363636363
4323705,2023,943017.0,94301.7,1531,153.1
4323705,2024,913363.0,83033.0,1547,140.63636363636363
